Uberstrain	Name	Data_Source(Accession_No.;Sequencing_Platform;Sequencing_Library;Insert_Size;Experiment;Bases;Average_Length;Status)	Barcode	Source_Niche	Source_Type	Source_Details	Collection_Year	Collection_Month	Collection_Day	Collection_Time	Continent	Country	Region	District	City	Post_Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic_Formulas	Phage_Type	Lab_Contact	Comment	Bio_Project_ID	Project_ID	Sample_ID	Secondary_Sample_ID	Date_Entered	Release_Date	ST	eBG	Serotype_(Predicted)	Lineage	Status	Coverage	N50	Length	Species	Contig_Number(>=200_bp)	Low_Quality_Bases	Version	SISTR1_Serovar	SISTR1_Serogroup	SeqSero2_Serovar	SeqSero2_Serogroup	wgMLST	cgMLST	HC0	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900	HC2000	HC2600	HC2850	Lab_Contact_Lowercase	Accession_No	Sequencing_Platform	Sequencing_Library	Insert_Size	Experiment	Bases	Average_Length
SAL_HB2054AA	AUSMDU00014011	SRR14144496;ILLUMINA;Paired;;SRX10513847;;	SAL_HB2054AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618903	SRS8637599	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	92	199045	4891076	Salmonella enterica;98.51%	85	26171	4.1	Typhimurium	B	Typhimurium	4	326561	266620	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144496	ILLUMINA	Paired	_	SRX10513847	_	NA
SAL_HB2056AA	AUSMDU00017012	SRR14144498;ILLUMINA;Paired;;SRX10513845;;	SAL_HB2056AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618901	SRS8637596	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	157	172421	4886762	Salmonella enterica;98.38%	83	36569	4.1	Typhimurium	B	Typhimurium	4	326562	266624	266624	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144498	ILLUMINA	Paired	_	SRX10513845	_	NA
SAL_HB2058AA	AUSMDU00014006	SRR14144500;ILLUMINA;Paired;;SRX10513843;;	SAL_HB2058AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618899	SRS8637595	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	85	254182	4881746	Salmonella enterica;98.25%	66	16548	4.1	Typhimurium	B	Typhimurium	4	326564	266623	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144500	ILLUMINA	Paired	_	SRX10513843	_	NA
SAL_HB2065AA	AUSMDU00017011	SRR14144507;ILLUMINA;Paired;;SRX10513836;;	SAL_HB2065AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618893	SRS8637589	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	259	172198	4883441	Salmonella enterica;98.36%	76	38753	4.1	Typhimurium	B	Typhimurium	4	326759	266624	266624	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144507	ILLUMINA	Paired	_	SRX10513836	_	NA
SAL_HB2102AA	AUSMDU00017009	SRR14144544;ILLUMINA;Paired;;SRX10513799;;	SAL_HB2102AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618859	SRS8637551	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	157	163266	4884420	Salmonella enterica;98.33%	75	35537	4.1	Typhimurium	B	Typhimurium	4	326785	266806	266806	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144544	ILLUMINA	Paired	_	SRX10513799	_	NA
SAL_HB2123AA	AUSMDU00017008	SRR14144565;ILLUMINA;Paired;;SRX10513778;;	SAL_HB2123AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618816	SRS8637530	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	184	177157	4972034	Salmonella enterica;96.72%	82	119549	4.1	Typhimurium	B	Typhimurium	4	326808	266820	266820	266820	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144565	ILLUMINA	Paired	_	SRX10513778	_	NA
SAL_HB2124AA	AUSMDU00017007	SRR14144566;ILLUMINA;Paired;;SRX10513777;;	SAL_HB2124AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618815	SRS8637529	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	216	377391	4887352	Salmonella enterica;98.04%	73	27863	4.1	Typhimurium	B	Typhimurium	4	326806	266823	266823	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144566	ILLUMINA	Paired	_	SRX10513777	_	NA
SAL_HB2142AA	AUSMDU00016381	SRR14144084;ILLUMINA;Paired;;SRX10513759;;	SAL_HB2142AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618799	SRS8637511	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	140	225812	4886574	Salmonella enterica;97.92%	64	21043	4.1	Typhimurium	B	Typhimurium	4	328735	268366	268366	268366	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144084	ILLUMINA	Paired	_	SRX10513759	_	NA
SAL_HB2144AA	AUSMDU00017006	SRR14144086;ILLUMINA;Paired;;SRX10513757;;	SAL_HB2144AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618797	SRS8637509	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	145	235457	4889212	Salmonella enterica;96.3%	70	29503	4.1	Typhimurium	B	Typhimurium	4	328733	268367	268367	268367	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144086	ILLUMINA	Paired	_	SRX10513757	_	NA
SAL_HB2171AA	AUSMDU00018077	SRR14144112;ILLUMINA;Paired;;SRX10513731;;	SAL_HB2171AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619224	SRS8637483	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	182	252577	4886231	Salmonella enterica;97.92%	66	28664	4.1	Typhimurium	B	Typhimurium	4	328761	268388	268388	266906	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144112	ILLUMINA	Paired	_	SRX10513731	_	NA
SAL_HB2182AA	AUSMDU00017904	SRR14144123;ILLUMINA;Paired;;SRX10513720;;	SAL_HB2182AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619214	SRS8637472	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	209	276919	4888782	Salmonella enterica;97.78%	62	21590	4.1	Typhimurium	B	Typhimurium	4	326345	266445	266445	266445	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144123	ILLUMINA	Paired	_	SRX10513720	_	NA
SAL_HB2189AA	AUSMDU00017896	SRR14144130;ILLUMINA;Paired;;SRX10513713;;	SAL_HB2189AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619207	SRS8637465	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	299	276659	4978363	Salmonella enterica;95.56%	63	26065	4.1	Typhimurium	B	Typhimurium	4	328772	268397	268397	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144130	ILLUMINA	Paired	_	SRX10513713	_	NA
SAL_HB2217AA	AUSMDU00017800	SRR14144158;ILLUMINA;Paired;;SRX10513685;;	SAL_HB2217AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619182	SRS8637437	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	203	377391	4978228	Salmonella enterica;95.12%	58	15272	4.1	Typhimurium	B	Typhimurium	4	326371	266472	266472	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144158	ILLUMINA	Paired	_	SRX10513685	_	NA
SAL_HB2247AA	AUSMDU00017658	SRR14144187;ILLUMINA;Paired;;SRX10513656;;	SAL_HB2247AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619155	SRS8637408	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	309	377391	4887500	Salmonella enterica;97.5%	56	18414	4.1	Typhimurium	B	Typhimurium	4	326395	266495	266495	244839	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144187	ILLUMINA	Paired	_	SRX10513656	_	NA
SAL_HB2264AA	AUSMDU00017488	SRR14144204;ILLUMINA;Paired;;SRX10513639;;	SAL_HB2264AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619140	SRS8637391	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	136	193409	4892550	Salmonella enterica;96.3%	71	36976	4.1	Typhimurium	B	Typhimurium	4	326411	266511	266511	266511	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144204	ILLUMINA	Paired	_	SRX10513639	_	NA
SAL_HB2336AA	AUSMDU00016495	SRR14144276;ILLUMINA;Paired;;SRX10513567;;	SAL_HB2336AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619075	SRS8637319	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	110	225812	4886584	Salmonella enterica;98.0%	66	21465	4.1	Typhimurium	B	Typhimurium	4	328804	268422	268422	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144276	ILLUMINA	Paired	_	SRX10513567	_	NA
SAL_HB2338AA	AUSMDU00016494	SRR14144278;ILLUMINA;Paired;;SRX10513565;;	SAL_HB2338AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619074	SRS8637317	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	136	252602	4885228	Salmonella enterica;98.0%	65	24122	4.1	Typhimurium	B	Typhimurium	4	328806	268422	268422	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144278	ILLUMINA	Paired	_	SRX10513565	_	NA
SAL_HB2339AA	AUSMDU00016493	SRR14144279;ILLUMINA;Paired;;SRX10513564;;	SAL_HB2339AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619073	SRS8637316	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	125	271390	4887070	Salmonella enterica;97.62%	58	21032	4.1	Typhimurium	B	Typhimurium	4	328808	266620	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144279	ILLUMINA	Paired	_	SRX10513564	_	NA
SAL_HB2342AA	AUSMDU00016492	SRR14144282;ILLUMINA;Paired;;SRX10513561;;	SAL_HB2342AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619070	SRS8637313	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	131	377391	4886863	Salmonella enterica;97.83%	62	21745	4.1	Typhimurium	B	Typhimurium	4	328811	268427	268427	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144282	ILLUMINA	Paired	_	SRX10513561	_	NA
SAL_HB2358AA	AUSMDU00017022	SRR14144298;ILLUMINA;Paired;;SRX10513545;;	SAL_HB2358AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619055	SRS8637297	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	217	170774	4885085	Salmonella enterica;98.25%	73	22031	4.1	Typhimurium	B	Typhimurium	4	328918	268512	268512	268512	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144298	ILLUMINA	Paired	_	SRX10513545	_	NA
SAL_HB2374AA	AUSMDU00016237	SRR14144314;ILLUMINA;Paired;;SRX10513529;;	SAL_HB2374AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619041	SRS8637281	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	101	293318	4885834	Salmonella enterica;97.83%	63	16641	4.1	Typhimurium	B	Typhimurium	4	328933	268533	268533	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144314	ILLUMINA	Paired	_	SRX10513529	_	NA
SAL_HB2376AA	AUSMDU00017020	SRR14144316;ILLUMINA;Paired;;SRX10513527;;	SAL_HB2376AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619039	SRS8637279	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	257	271391	4886624	Salmonella enterica;98.0%	73	26790	4.1	Typhimurium	B	Typhimurium	4	328938	268530	268530	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144316	ILLUMINA	Paired	_	SRX10513527	_	NA
SAL_HB2377AA	AUSMDU00016235	SRR14144317;ILLUMINA;Paired;;SRX10513526;;	SAL_HB2377AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619038	SRS8637278	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	161	243251	4886690	Salmonella enterica;98.18%	72	25020	4.1	Typhimurium	B	Typhimurium	4	328936	266620	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144317	ILLUMINA	Paired	_	SRX10513526	_	NA
SAL_HB2383AA	AUSMDU00016234	SRR14144323;ILLUMINA;Paired;;SRX10513520;;	SAL_HB2383AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619034	SRS8637272	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	90	192306	4885053	Salmonella enterica;98.25%	75	23944	4.1	Typhimurium	B	Typhimurium	4	328942	266620	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144323	ILLUMINA	Paired	_	SRX10513520	_	NA
SAL_HB2384AA	AUSMDU00016233	SRR14144324;ILLUMINA;Paired;;SRX10513519;;	SAL_HB2384AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619033	SRS8637270	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	85	271390	4886113	Salmonella enterica;98.04%	69	20664	4.1	Typhimurium	B	Typhimurium	4	328944	266620	266620	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144324	ILLUMINA	Paired	_	SRX10513519	_	NA
SAL_HB2385AA	AUSMDU00016232	SRR14144325;ILLUMINA;Paired;;SRX10513518;;	SAL_HB2385AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619032	SRS8637271	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	161	282366	4886897	Salmonella enterica;98.04%	69	23223	4.1	Typhimurium	B	Typhimurium	4	328946	268538	268538	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144325	ILLUMINA	Paired	_	SRX10513518	_	NA
SAL_HB2388AA	AUSMDU00016310	SRR14144328;ILLUMINA;Paired;;SRX10513515;;	SAL_HB2388AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619029	SRS8637267	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	163	225812	4924872	Salmonella enterica;98.21%	76	26640	4.1	Typhimurium	B	Typhimurium	4	328951	268541	268541	268541	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144328	ILLUMINA	Paired	_	SRX10513515	_	NA
SAL_HB2395AA	AUSMDU00017017	SRR14144335;ILLUMINA;Paired;;SRX10513508;;	SAL_HB2395AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18619023	SRS8637260	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	162	178481	4972424	Salmonella enterica;96.15%	69	25089	4.1	Typhimurium	B	Typhimurium	4	328957	268545	268545	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144335	ILLUMINA	Paired	_	SRX10513508	_	NA
SAL_HB2432AA	AUSMDU00017015	SRR14144372;ILLUMINA;Paired;;SRX10513471;;	SAL_HB2432AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618989	SRS8637223	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	150	192252	4886376	Salmonella enterica;98.11%	69	23191	4.1	Typhimurium	B	Typhimurium	4	328995	268580	268580	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144372	ILLUMINA	Paired	_	SRX10513471	_	NA
SAL_HB2435AA	AUSMDU00017014	SRR14144375;ILLUMINA;Paired;;SRX10513468;;	SAL_HB2435AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618986	SRS8637220	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	233	377391	4885574	Salmonella enterica;97.96%	65	24249	4.1	Typhimurium	B	Typhimurium	4	329071	268624	266071	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144375	ILLUMINA	Paired	_	SRX10513468	_	NA
SAL_HB2441AA	AUSMDU00013975	SRR14144381;ILLUMINA;Paired;;SRX10513462;;	SAL_HB2441AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618981	SRS8637214	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	65	163618	4878693	Salmonella enterica;98.53%	75	20328	4.1	Typhimurium	B	Typhimurium	4	329079	266584	266584	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144381	ILLUMINA	Paired	_	SRX10513462	_	NA
SAL_HB2444AA	AUSMDU00013977	SRR14144384;ILLUMINA;Paired;;SRX10513459;;	SAL_HB2444AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618978	SRS8637211	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	77	92662	4883515	Salmonella enterica;98.84%	100	26961	4.1	Typhimurium	B	Typhimurium	4	329081	268633	266584	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144384	ILLUMINA	Paired	_	SRX10513459	_	NA
SAL_HB2445AA	AUSMDU00013953	SRR14144385;ILLUMINA;Paired;;SRX10513458;;	SAL_HB2445AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618977	SRS8637210	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	70	120384	4878008	Salmonella enterica;98.65%	79	19861	4.1	Typhimurium	B	Typhimurium	4	329080	268634	266584	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144385	ILLUMINA	Paired	_	SRX10513458	_	NA
SAL_HB2447AA	AUSMDU00017013	SRR14144387;ILLUMINA;Paired;;SRX10513456;;	SAL_HB2447AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618975	SRS8637208	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	156	377391	4885776	Salmonella enterica;97.62%	57	20027	4.1	Typhimurium	B	Typhimurium	4	329084	266624	266624	265834	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144387	ILLUMINA	Paired	_	SRX10513456	_	NA
SAL_HB2449AA	AUSMDU00013981	SRR14144389;ILLUMINA;Paired;;SRX10513454;;	SAL_HB2449AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618974	SRS8637206	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	73	202480	4879813	Salmonella enterica;98.36%	69	18014	4.1	Typhimurium	B	Typhimurium	4	329086	266597	266587	266584	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144389	ILLUMINA	Paired	_	SRX10513454	_	NA
SAL_HB2469AA	AUSMDU00016393	SRR14144409;ILLUMINA;Paired;;SRX10513434;;	SAL_HB2469AA	Human	Human	Homo sapiens	2018	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618840	SRS8637186	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	116	377391	4885414	Salmonella enterica;97.67%	58	15270	4.1	Typhimurium	B	Typhimurium	4	326216	266374	266374	266374	244839	244839	170232	170232	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14144409	ILLUMINA	Paired	_	SRX10513434	_	NA
SAL_HB2810AA	AUSMDU00006599	SRR14143685;ILLUMINA;Paired;;SRX10513010;;	SAL_HB2810AA	Human	Human	Homo sapiens	2017	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618445	SRS8636767	2021-04-06	2021-04-05	16	9	Virchow	ND	Assembled	155	245520	4780069	Salmonella enterica;87.5%	50	38914	4.1	Virchow	C1	Virchow	7	329492	268943	268943	216988	216988	174357	7260	7260	715	715	111	111	111	2	2	microbiological diagnostics unit	SRR14143685	ILLUMINA	Paired	_	SRX10513010	_	NA
SAL_HB2815AA	AUSMDU00006702	SRR14143690;ILLUMINA;Paired;;SRX10513005;;	SAL_HB2815AA	Human	Human	Homo sapiens	2017	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618440	SRS8636763	2021-04-06	2021-04-05	13	54	Agona	ND	Assembled	71	232076	4831188	Salmonella enterica;92.68%	58	95330	4.1	Agona	B	Agona	4	325964	266190	266190	266190	4181	477	419	29	29	28	28	28	28	28	2	microbiological diagnostics unit	SRR14143690	ILLUMINA	Paired	_	SRX10513005	_	NA
SAL_HB2821AA	AUSMDU00006672	SRR14143696;ILLUMINA;Paired;;SRX10512999;;	SAL_HB2821AA	Human	Human	Homo sapiens	2017	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microbiological Diagnostics Unit	NA	PRJNA319593	SRP074391	SAMN18618435	SRS8636756	2021-04-06	2021-04-05	19	1	Typhimurium	ND	Assembled	82	225694	4882079	Salmonella enterica;98.33%	69	16993	4.1	Typhimurium	B	Typhimurium	4	325971	266196	266196	1852	1852	1852	1852	1503	1503	2	2	2	2	2	2	microbiological diagnostics unit	SRR14143696	ILLUMINA	Paired	_	SRX10512999	_	NA
